"","display_alphas","display_gammas","display_thetas","paid_search_alphas","paid_search_gammas","paid_search_thetas","social_alphas","social_gammas","social_thetas","tv_alphas","tv_gammas","tv_thetas","train_size","tv_inflexion","paid_search_inflexion","social_inflexion","display_inflexion","tv_inflation","paid_search_inflation","social_inflation","display_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.5743334385,0.177739172029,0.036531053136,0.84815306125,0.448138186354,0.46011369968,1.05423676575,0.689453368858,0.61397885824,1.8230539095,0.665297746147,0.14260726928,1,57202.3102480763,37412.3183627768,41089.1789442717,2748.44788374386,1.16534570991677,1.83954378031869,2.56427079295273,1.03754443073511,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,0,0.0470709800720215,19.8925979137421,"1_366_1",1,366,1,366,TRUE,TRUE,5,0.135861739093007,4,FALSE
"12",1.11184081,0.399797540011,0.39257441736,1.643668954,0.52197763672,0.34611791488,0.76613659325,0.753464809153,0.40033818504,2.0076908455,0.0636183870409,0.09581610264,1,5283.79497340382,37387.1607556982,32033.9383287859,9075.31467532444,1.10539295173496,1.52364254619386,1.66210188447922,1.63770247089874,0.0111492197899444,NA,NA,0.202109877060846,NA,NA,0.202109877060846,0.469345507776297,0,466.473654012327,0.005640838849,81263.2971590817,1e-04,0,0.0408720970153809,20.0444488525391,"1_369_1",1,369,1,369,TRUE,TRUE,5,0.10768134263597,3,FALSE
"13",2.06129255275,0.871034784742,0.45916181616,1.610299958,0.21982592224,0.50338180544,1.2898627065,0.63774821989,0.53888981352,1.15899552675,0.478783128286,0.10348242384,1,39986.8524310661,19593.4140824819,33043.1600358583,21581.3027809273,1.11479087084974,1.99642320898904,2.15396314563908,1.83633999886851,0.0066359725105205,NA,NA,0.202570580243212,NA,NA,0.202570580243212,0.387500915695393,0,13.4969072832727,6.609520985e-05,81263.2971590817,1e-04,0,0.0482020378112793,20.4186198711395,"1_376_1",1,376,1,376,TRUE,TRUE,6,0.114744916837216,3,FALSE
"14",1.46530206475,0.0663693491152,0.078857141512,0.618680040625,0.354281213584,0.42209162808,0.957378879,0.656398219258,0.43719547568,2.358455027,0.233714297719,0.074430823384,1,19116.0480655531,28025.6446713228,29143.786482028,1070.77860540695,1.0799933297615,1.72064155947595,1.76970464626675,1.0847531179521,0.0315071331471808,NA,NA,0.200018594316656,NA,NA,0.200018594316656,1.04119207952975,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,0,0.0419890880584717,21.0549008846283,"1_388_1",1,388,1,388,TRUE,TRUE,4,0.165473261597397,4,FALSE
"15",2.300572833,0.992860808149,0.46302817776,1.346393698,0.239584074445,0.55197647144,0.885312884,0.674686563112,0.59354937912,1.83361436,0.27010155754,0.09695818952,1,22451.6927453318,23130.7802609229,38609.6425313598,24732.6265382676,1.10678297562428,2.20771887299709,2.43800600019897,1.84935943297206,0.00593844078671657,NA,NA,0.202641689426762,NA,NA,0.202641689426762,0.289593553137675,0,32.0904615127364,0.0002949243913,81263.2971590817,1e-04,0,0.0414400100708008,21.3666477203369,"1_394_1",1,394,1,394,TRUE,TRUE,3,0.113370128534936,3,FALSE
"16",1.5743334385,0.177739172029,0.036531053136,0.84815306125,0.448138186354,0.46011369968,1.05423676575,0.927117473239,0.34826076256,2.028529056,0.656929132201,0.14352003208,1,56521.9171009682,37412.3183627768,37228.8768199697,2748.44788374386,1.1665797293218,1.83954378031869,1.53052217243835,1.03754443073511,0.0303742221755927,NA,NA,0.200135547697654,NA,NA,0.200135547697654,0.884444767761016,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,0,0.0417611598968506,21.4824278354645,"1_396_1",1,396,1,396,TRUE,TRUE,4,0.135712680814217,4,FALSE
"17",1.06605965125,0.328941418213,0.10012873792,0.589718587975,0.278831258938,0.30479196472,0.734309754975,0.805897264294,0.66222207856,1.49124360925,0.366070605121,0.15998964672,1,31896.848517224,18993.8635565776,53371.3936377021,5422.11462682268,1.18930208454172,1.43421973923356,2.92117627359445,1.11014729005805,0.0278028914033082,NA,NA,0.200400739682937,NA,NA,0.200400739682937,0.712168195761965,0,51.0690763059586,0.0005284924781,81263.2971590817,1e-04,0,0.0483360290527344,22.4116988182068,"1_413_1",1,413,1,413,TRUE,TRUE,1,0.106129047384171,4,TRUE
"18",1.578522297,0.584349974209,0.20757126944,1.46559477375,0.251476325101,0.19726615736,1.76171734375,0.855165538657,0.2406961968,0.75728225275,0.1005857434405,0.14566476728,1,8668.47990902374,15180.7822150755,30843.0591097034,10757.8213322844,1.16948960126181,1.24398289610436,1.31523891918253,1.25911147369987,0.0181292921642853,NA,NA,0.201395290012413,NA,NA,0.201395290012413,0.47477130682616,0,283.953408459804,0.003394578781,81263.2971590817,1e-04,0,0.0407037734985352,22.5179007053375,"1_415_1",1,415,1,415,TRUE,TRUE,4,0.0896987132024664,3,FALSE
"19",2.85502347675,0.50056450498,0.164182608,2.49981413675,0.752986932886,0.4328233824,0.91103180275,0.62008299451,0.1526973476,0.762690122,0.755805711673,0.1120488516,1,63519.654456137,60459.1603526486,20597.5139871008,8808.34259994929,1.12548246719284,1.75262418436025,1.17938469190098,1.19437556178976,0.0266732114290474,NA,NA,0.200517137362723,NA,NA,0.200517137362723,0.597257400303074,0,75.5149352740486,0.0008293454419,81263.2971590817,1e-04,0,0.047443151473999,22.9326689243317,"1_423_1",1,423,1,423,TRUE,TRUE,1,0.0878642847002372,3,FALSE
"20",2.300572833,0.992860808149,0.46302817776,1.37308889475,0.481305446029,0.42616535896,0.53366800645,0.767259834562,0.48270807632,2.512570615,0.0820302354244,0.09695818952,1,6818.61170424061,38288.7456730681,36284.8470024591,24732.6265382676,1.10678297562428,1.73264438983918,1.923350023382,1.84935943297206,0.00912840499726641,NA,NA,0.202316287464381,NA,NA,0.202316287464381,0.430353324564966,0,32.0904615127364,0.0002949243913,81263.2971590817,1e-04,0,0.0403101444244385,22.9825978279114,"1_424_1",1,424,1,424,TRUE,TRUE,6,0.110227251556102,3,FALSE
"21",1.47180260675,0.296456944312,0.22098533176,2.456884258,0.387593415496,0.21335322968,2.293268291,0.708775399333,0.44523063584,1.6662431705,0.0795234174085,0.11046282608,1,6675.56086379578,23806.1221092477,31780.361183175,5535.5824247903,1.12348758487043,1.26919118824384,1.79502929999623,1.28057310638372,0.0204003417103199,NA,NA,0.201162243307888,NA,NA,0.201162243307888,0.565844461048556,0,330.186923724885,0.00396357045,81263.2971590817,1e-04,0,0.0404989719390869,23.0322687625885,"1_425_1",1,425,1,425,TRUE,TRUE,6,0.0955105960035668,2,FALSE
"22",1.5743334385,0.177739172029,0.036531053136,0.84815306125,0.448138186354,0.50747926104,1.30151624125,0.697493943433,0.2804830728,1.6589188715,0.167001187915,0.14734095456,1,14410.5567483358,40202.0048124154,26143.0943495195,2748.44788374386,1.17177385987466,2.01267116791792,1.38745476683754,1.03754443073511,0.0304829121828799,NA,NA,0.200124330306233,NA,NA,0.200124330306233,0.843176768126444,0,530.773025007948,0.006432165362,81263.2971590817,1e-04,0,0.0464229583740234,23.0887079238892,"1_426_1",1,426,1,426,TRUE,TRUE,3,0.127660551847663,4,FALSE
